time,vin,vout
0.0,0.49162840013522857,0.4644024509648511
1.6000000000007978e-08,0.49351675298840225,0.464416105897278
3.2000000000015957e-08,0.49540527207241125,0.46443066959414314
4.8000000000023935e-08,0.49729390967080855,0.46444614168395276
6.400000000003191e-08,0.4991826180641263,0.4644625217722627
8.000000000003989e-08,0.5010713495311347,0.46447980944168843
9.600000000004787e-08,0.5029600563500087,0.4644980042519157
1.1200000000005585e-07,0.5048486907995506,0.46451710573971144
1.2800000000006383e-07,0.5067372051603846,0.46453711341893594
1.440000000000718e-07,0.5086255517161763,0.4645580267805545
1.6000000000007978e-07,0.5105136827548324,0.4645798452926509
1.7600000000008776e-07,0.5124015505696967,0.46460256840044034
1.9200000000009574e-07,0.514289107460772,0.4646261955262836
2.0800000000010372e-07,0.5161763057359146,0.46465072606970187
2.240000000001117e-07,0.5180630977120447,0.4646761594073917
2.400000000001197e-07,0.5199494357163404,0.46470249489324084
2.5600000000012765e-07,0.5218352720874556,0.4647297318583444
2.7200000000013563e-07,0.5237205591767242,0.46475786961102183
2.880000000001436e-07,0.5256052493493529,0.46478690743683465
3.040000000001516e-07,0.5274892949856259,0.4648168445986041
3.2000000000015957e-07,0.5293726484821202,0.4648476803364301
3.3600000000016754e-07,0.5312552622529007,0.46487941386771015
3.520000000001755e-07,0.5331370887307151,0.46491204438715944
3.680000000001835e-07,0.5350180803682107,0.4649455710668309
3.840000000001915e-07,0.5368981896391262,0.4649799930561361
4.0000000000019946e-07,0.5387773690394968,0.46501530948186703
4.1600000000020744e-07,0.5406555710888445,0.46505151944821804
4.320000000002154e-07,0.5425327483313935,0.4650886220368083
4.480000000002234e-07,0.5444088533372559,0.4651266163067052
4.6400000000023137e-07,0.5462838387036484,0.4651655012944481
4.800000000002393e-07,0.548157657056051,0.46520527601407263
4.960000000002473e-07,0.5500302610494558,0.46524593945713544
5.120000000002553e-07,0.5519016033695273,0.46528749059274005
5.280000000002633e-07,0.5537716367338025,0.4653299283675624
5.440000000002713e-07,0.5556403138928986,0.4653732517058781
5.600000000002792e-07,0.5575075876316969,0.46541745950958935
5.760000000002872e-07,0.5593734107705406,0.4654625506582521
5.920000000002952e-07,0.5612377361664163,0.4655085240091052
6.080000000003032e-07,0.563100516714161,0.4655553783970989
6.240000000003112e-07,0.5649617053476389,0.4656031126349242
6.400000000003191e-07,0.5668212550409496,0.46565172551304296
6.560000000003271e-07,0.5686791188095787,0.4657012157997186
6.720000000003351e-07,0.5705352497116247,0.46575158224104707
6.880000000003431e-07,0.5723896008489775,0.4658028235609885
7.04000000000351e-07,0.5742421253684685,0.4658549384613994
7.20000000000359e-07,0.5760927764631071,0.4659079256220655
7.36000000000367e-07,0.5779415073732244,0.4659617837007354
7.52000000000375e-07,0.5797882713876725,0.46601651133315397
7.68000000000383e-07,0.5816330218449921,0.4660721071330973
7.840000000003909e-07,0.5834757121346066,0.46612856969240735
8.000000000003989e-07,0.5853162956979895,0.46618589758102774
8.160000000004069e-07,0.5871547260298463,0.46624408934703987
8.320000000004149e-07,0.5889909566792788,0.4663031435166993
8.480000000004229e-07,0.5908249412509716,0.4663630585944735
8.640000000004308e-07,0.59265663340637,0.4664238330630795
8.800000000004388e-07,0.5944859868648165,0.46648546538352176
8.960000000004468e-07,0.5963129554047594,0.4665479539951316
9.120000000004548e-07,0.5981374928649074,0.4666112973156064
9.280000000004627e-07,0.5999595531453886,0.46667549374104966
9.440000000004707e-07,0.601779090208915,0.46674054164601136
9.600000000004787e-07,0.6035960580819583,0.4668064393835293
9.760000000004867e-07,0.6054104108559019,0.46687318528517024
9.920000000004947e-07,0.6072221026882049,0.4669407776610727
1.0080000000005026e-06,0.6090310878035512,0.46700921479998914
1.0240000000005106e-06,0.610837320495021,0.4670784949693294
1.0400000000005186e-06,0.6126407551252377,0.4671486164152046
1.0560000000005266e-06,0.6144413461275138,0.46721957736247127
1.0720000000005345e-06,0.6162390480070141,0.467291376014776
1.0880000000005425e-06,0.6180338153419065,0.46736401055460125
1.1040000000005505e-06,0.6198256027845009,0.46743747914331113
1.1200000000005585e-06,0.6216143650623829,0.4675117799211977
1.1360000000005665e-06,0.6234000569795947,0.467586911007528
1.1520000000005744e-06,0.6251826334177457,0.46766287050059197
1.1680000000005824e-06,0.6269620493371566,0.46773965647774973
1.1840000000005904e-06,0.6287382597780093,0.46781726699548104
1.2000000000005984e-06,0.6305112198614745,0.46789570008943365
1.2160000000006064e-06,0.632280884790849,0.46797495377447323
1.2320000000006143e-06,0.6340472098526786,0.46805502604473365
1.2480000000006223e-06,0.6358101504179021,0.4681359148736675
1.2640000000006303e-06,0.6375696619429672,0.46821761821409735
1.2800000000006383e-06,0.6393256999709724,0.4683001339982675
1.2960000000006462e-06,0.6410782201327543,0.46838346013789595
1.3120000000006542e-06,0.6428271781480566,0.46846759452422765
1.3280000000006622e-06,0.644572529826618,0.46855253502808747
1.3440000000006702e-06,0.6463142310692811,0.46863827949993414
1.3600000000006782e-06,0.648052237869143,0.4687248257699144
1.3760000000006861e-06,0.6497865063126332,0.46881217164791783
1.3920000000006941e-06,0.6515169925806403,0.4689003149236321
1.408000000000702e-06,0.653243652949607,0.4689892533665993
1.42400000000071e-06,0.6549664437926487,0.46907898472627185
1.440000000000718e-06,0.6566853215806451,0.46916950673206925
1.456000000000726e-06,0.6584002428833553,0.46926081709343603
1.472000000000734e-06,0.6601111643704822,0.46935291349989916
1.488000000000742e-06,0.6618180428128042,0.4694457936211263
1.50400000000075e-06,0.6635208350832581,0.4695394551069852
