time,vin,vout
0.0,0.01155803571066666,-0.03167410713628533
1.6000000000009063e-06,0.01238810586380681,-0.029364317595703033
3.2000000000018125e-06,0.01324567351147769,-0.027137020538712982
4.800000000002719e-06,0.014129756600303271,-0.0249892698051868
6.400000000003625e-06,0.015039408150242137,-0.02291822445500097
8.000000000004531e-06,0.015973715001969004,-0.020921145010178832
9.600000000005438e-06,0.016931796608991415,-0.018995389831243163
1.1200000000006344e-05,0.017912803872905836,-0.017138411622983844
1.280000000000725e-05,0.01891591802025195,-0.015347754065019478
1.4400000000008156e-05,0.0199403495194786,-0.013621048562696674
1.6000000000009063e-05,0.02098533703659009,-0.011956011114028213
1.760000000000997e-05,0.022050146428090393,-0.010350439288526584
1.9200000000010875e-05,0.023134069769894374,-0.00880220931393564
2.080000000001178e-05,0.02423642442091959,-0.007309273267008736
2.2400000000012688e-05,0.025356552120122618,-0.005869656364614829
2.4000000000013594e-05,0.026493818115782605,-0.004481454351592244
2.56000000000145e-05,0.027647610325883396,-0.0031428309818918414
2.7200000000015406e-05,0.02881733852848055,-0.0018520155896808062
2.8800000000016313e-05,0.03000243358098506,-0.0006073007471915116
3.040000000001722e-05,0.031202346667328733,0.0005929599937803225
3.2000000000018125e-05,0.03241654857201724,0.0017503542797173768
3.360000000001903e-05,0.03364452898010983,0.002866413055442444
3.520000000001994e-05,0.03488579580219913,0.00394261258917733
3.6800000000020844e-05,0.036139874523499496,0.004980376425278758
3.840000000002175e-05,0.03740630757618208,0.005981077267233768
4.0000000000022656e-05,0.03868465373412603,0.00694603879340468
4.160000000002356e-05,0.03997448752928629,0.007876537407926622
4.320000000002447e-05,0.041275398688905146,0.00877380392907276
4.4800000000025375e-05,0.04258699159282336,0.009639025217320824
4.640000000002628e-05,0.04390888475017315,0.010473345745274365
4.800000000002719e-05,0.04524071029476037,0.011277869111515175
4.9600000000028094e-05,0.04658211349846958,0.01205365950039032
5.1200000000029e-05,0.047932752302046376,0.01280174308966281
5.2800000000029906e-05,0.04929229686263826,0.013523109407889797
5.440000000003081e-05,0.05066042911749481,0.014218712643323021
5.600000000003172e-05,0.0520368423632493,0.014889472906062122
5.7600000000032625e-05,0.05342124085022696,0.01553627744513205
5.920000000003353e-05,0.05481333939124108,0.016159981822092252
6.080000000003444e-05,0.05621286298436192,0.01676141104273251
6.240000000003534e-05,0.05761954644915696,0.017341360648349805
6.400000000003625e-05,0.05903313407592376,0.017900597768052313
6.560000000003716e-05,0.06045337928744887,0.018439862133479694
6.720000000003806e-05,0.06188004431284818,0.018959867057284724
6.880000000003897e-05,0.06331289987305457,0.019461300376668024
7.040000000003988e-05,0.06475172487753937,0.019944825363216255
7.200000000004078e-05,0.0661963061318641,0.020411081600244955
7.360000000004169e-05,0.06764643805567723,0.020860685828808317
7.52000000000426e-05,0.0691019224107827,0.021294232763494333
7.68000000000435e-05,0.07056256803892032,0.02171229587908459
7.84000000000444e-05,0.07202819060891012,0.02211542816911799
8.000000000004531e-05,0.07349861237282883,0.02250416287736441
8.160000000004622e-05,0.07497366193089336,0.02287901420317348
8.320000000004713e-05,0.0764531740047413,0.02324047798163221
8.480000000004803e-05,0.0779369892188092,0.02358903233943191
8.640000000004894e-05,0.07942495388951727,0.02392513832730988
8.800000000004984e-05,0.08091691982198593,0.02424924052990663
8.960000000005075e-05,0.0824127441140093,0.024561767653839196
9.120000000005166e-05,0.08391228896703186,0.02486313309477417
9.280000000005256e-05,0.08541542150387513,0.025153735484247236
9.440000000005347e-05,0.08692201359297397,0.02543395921695335
9.600000000005438e-05,0.08843194167889072,0.02570417495920565
9.760000000005528e-05,0.08994508661888201,0.025964740139234728
9.920000000005619e-05,0.09146133352530221,0.026215999419977043
0.0001008000000000571,0.09298057161363588,0.026458285154978445
0.000102400000000058,0.09450269405595778,0.026691917828015638
0.0001040000000000589,0.0960275978396253,0.02691720647701576
0.00010560000000005981,0.09755518363101892,0.027134449102837174
0.00010720000000006072,0.0990853556441488,0.027343933063450968
0.00010880000000006163,0.10061802151395237,0.02754593545404259
0.00011040000000006253,0.10215309217412019,0.027740723473541742
0.00011200000000006344,0.10369048173928205,0.027928554778058765
0.00011360000000006434,0.1052301073914026,0.02810967782170029
0.00011520000000006525,0.10677188927023294,0.028284332185211564
0.00011680000000006616,0.10831575036767659,0.02845274889288324
0.00011840000000006706,0.10986161642592603,0.02861515071813825
0.00012000000000006797,0.1114094158392379,0.028771752478205473
0.00012160000000006888,0.11295907955921715,0.028922761318270193
0.00012320000000006978,0.1145105410034829,0.029068376985475472
0.0001248000000000707,0.11606373596759642,0.029208792093137773
0.0001264000000000716,0.11761860254013444,0.029344192375526365
0.0001280000000000725,0.11917508102079613,0.029474756933543914
0.0001296000000000734,0.12073311384143436,0.029600658471632416
0.0001312000000000743,0.12229264548990683,0.029722063526217632
0.00013280000000007522,0.12385362243664814,0.029839132685996195
0.00013440000000007613,0.12541599306386317,0.029952020804354246
0.00013600000000007703,0.12697970759724897,0.03006087720419938
0.00013760000000007794,0.12854471804015669,0.030165845875478575
0.00013920000000007884,0.13011097811010355,0.03026706566564076
0.00014080000000007975,0.13167844317755245,0.030364670463297286
0.00014240000000008066,0.13324707020687804,0.030458789375323023
0.00014400000000008156,0.13481681769944184,0.030549546897633353
0.00014560000000008247,0.13638764563870012,0.030637063079861457
0.00014720000000008338,0.13795951543727059,0.0307214536841528
0.00014880000000008428,0.13953238988589226,0.03080283033829101
0.0001504000000000852,0.14110623310420603,0.030881300683352847
0.0001520000000000861,0.14268101049329415,0.030956968516090824
