"Tempo (s)","V1 (V)","V2 (V)"
"-0,000168","0,54","0,46"
"-0,0001676","0,52","0,46"
"-0,0001672","0,54","0,46"
"-0,0001668","0,5","0,46"
"-0,0001664","0,52","0,44"
"-0,000166","0,5","0,44"
"-0,0001656","0,5","0,46"
"-0,0001652","0,5","0,44"
"-0,0001648","0,52","0,46"
"-0,0001644","0,54","0,46"
"-0,000164","0,52","0,46"
"-0,0001636","0,52","0,46"
"-0,0001632","0,52","0,46"
"-0,0001628","0,52","0,48"
"-0,0001624","0,5","0,44"
"-0,000162","0,5","0,42"
"-0,0001616","0,5","0,44"
"-0,0001612","0,5","0,48"
"-0,0001608","0,52","0,48"
"-0,0001604","0,52","0,46"
"-0,00016","0,52","0,48"
"-0,0001596","0,5","0,46"
"-0,0001592","0,54","0,46"
"-0,0001588","0,5","0,44"
"-0,0001584","0,5","0,44"
"-0,000158","0,5","0,46"
"-0,0001576","0,5","0,46"
"-0,0001572","0,5","0,44"
"-0,0001568","0,52","0,44"
"-0,0001564","0,5","0,46"
"-0,000156","0,5","0,46"
"-0,0001556","0,52","0,44"
"-0,0001552","0,52","0,44"
"-0,0001548","0,52","0,46"
"-0,0001544","0,52","0,46"
"-0,000154","0,52","0,48"
"-0,0001536","0,52","0,46"
"-0,0001532","0,54","0,44"
"-0,0001528","0,52","0,46"
"-0,0001524","0,52","0,46"
"-0,000152","0,5","0,42"
"-0,0001516","0,5","0,46"
"-0,0001512","0,52","0,48"
"-0,0001508","0,5","0,46"
"-0,0001504","0,52","0,48"
"-0,00015","0,5","0,48"
"-0,0001496","0,5","0,44"
"-0,0001492","0,5","0,48"
"-0,0001488","0,5","0,44"
"-0,0001484","0,54","0,44"
"-0,000148","0,5","0,46"
"-0,0001476","0,52","0,44"
"-0,0001472","0,5","0,44"
"-0,0001468","0,5","0,44"
"-0,0001464","0,5","0,46"
"-0,000146","0,5","0,46"
"-0,0001456","0,5","0,46"
"-0,0001452","0,54","0,44"
"-0,0001448","0,5","0,44"
"-0,0001444","0,52","0,44"
"-0,000144","0,5","0,46"
"-0,0001436","0,52","0,48"
"-0,0001432","0,52","0,46"
"-0,0001428","0,52","0,46"
"-0,0001424","0,5","0,48"
"-0,000142","0,52","0,44"
"-0,0001416","0,52","0,46"
"-0,0001412","0,52","0,46"
"-0,0001408","0,5","0,46"
"-0,0001404","0,52","0,46"
"-0,00014","0,52","0,46"
"-0,0001396","0,52","0,48"
"-0,0001392","0,52","0,44"
"-0,0001388","0,52","0,44"
"-0,0001384","0,52","0,48"
"-0,000138","0,52","0,48"
"-0,0001376","0,52","0,46"
"-0,0001372","0,5","0,42"
"-0,0001368","0,52","0,46"
"-0,0001364","0,52","0,48"
"-0,000136","0,52","0,46"
"-0,0001356","0,52","0,44"
"-0,0001352","0,54","0,46"
"-0,0001348","0,5","0,48"
"-0,0001344","0,5","0,48"
"-0,000134","0,54","0,42"
"-0,0001336","0,52","0,48"
"-0,0001332","0,54","0,46"
"-0,0001328","0,5","0,48"
"-0,0001324","0,52","0,44"
"-0,000132","0,48","0,46"
"-0,0001316","0,54","0,44"
"-0,0001312","0,52","0,46"
"-0,0001308","0,52","0,46"
"-0,0001304","0,52","0,48"
"-0,00013","0,5","0,46"
"-0,0001296","0,52","0,44"
"-0,0001292","0,52","0,46"
"-0,0001288","0,52","0,44"
"-0,0001284","0,52","0,46"
"-0,000128","0,52","0,46"
"-0,0001276","0,52","0,46"
"-0,0001272","0,52","0,44"
"-0,0001268","0,5","0,44"
"-0,0001264","0,5","0,44"
"-0,000126","0,52","0,46"
"-0,0001256","0,48","0,44"
"-0,0001252","0,52","0,44"
"-0,0001248","0,56","0,44"
"-0,0001244","0,52","0,44"
"-0,000124","0,52","0,46"
"-0,0001236","0,52","0,48"
"-0,0001232","0,52","0,46"
"-0,0001228","0,52","0,46"
"-0,0001224","0,52","0,44"
"-0,000122","0,5","0,46"
"-0,0001216","0,52","0,46"
"-0,0001212","0,52","0,48"
"-0,0001208","0,5","0,44"
"-0,0001204","0,52","0,48"
"-0,00012","0,5","0,46"
"-0,0001196","0,52","0,5"
"-0,0001192","0,5","0,44"
"-0,0001188","0,52","0,46"
"-0,0001184","0,52","0,44"
"-0,000118","0,5","0,48"
"-0,0001176","0,52","0,44"
"-0,0001172","0,52","0,44"
"-0,0001168","0,5","0,46"
"-0,0001164","0,5","0,46"
"-0,000116","0,5","0,44"
"-0,0001156","0,52","0,44"
"-0,0001152","0,52","0,46"
"-0,0001148","0,54","0,46"
"-0,0001144","0,52","0,46"
"-0,000114","0,52","0,46"
"-0,0001136","0,5","0,44"
"-0,0001132","0,5","0,46"
"-0,0001128","0,52","0,42"
"-0,0001124","0,52","0,4"
"-0,000112","0,5","0,46"
"-0,0001116","0,54","0,46"
"-0,0001112","0,5","0,42"
"-0,0001108","0,54","0,46"
"-0,0001104","0,52","0,46"
"-0,00011","0,5","0,44"
"-0,0001096","0,52","0,46"
"-0,0001092","0,52","0,46"
"-0,0001088","0,52","0,46"
"-0,0001084","0,5","0,46"
"-0,000108","0,52","0,44"
"-0,0001076","0,52","0,44"
"-0,0001072","0,52","0,46"
"-0,0001068","0,5","0,46"
"-0,0001064","0,52","0,44"
"-0,000106","0,54","0,46"
"-0,0001056","0,5","0,48"
"-0,0001052","0,52","0,44"
"-0,0001048","0,5","0,46"
"-0,0001044","0,52","0,44"
"-0,000104","0,5","0,46"
"-0,0001036","0,52","0,44"
"-0,0001032","0,52","0,48"
"-0,0001028","0,5","0,44"
"-0,0001024","0,52","0,44"
"-0,000102","0,54","0,46"
"-0,0001016","0,52","0,46"
"-0,0001012","0,54","0,46"
"-0,0001008","0,52","0,46"
"-0,0001004","0,5","0,46"
"-0,0001","0,52","0,46"
"-9,96E-05","0,52","0,46"
"-9,92E-05","0,54","0,46"
"-9,88E-05","0,5","0,48"
"-9,84E-05","0,54","0,46"
"-9,8E-05","0,54","0,46"
"-9,76E-05","0,5","0,44"
"-9,72E-05","0,52","0,48"
"-9,68E-05","0,54","0,46"
"-9,64E-05","0,52","0,44"
"-9,6E-05","0,52","0,46"
"-9,56E-05","0,54","0,46"
"-9,52E-05","0,52","0,46"
"-9,48E-05","0,52","0,48"
"-9,44E-05","0,54","0,42"
"-9,4E-05","0,5","0,48"
"-9,36E-05","0,52","0,46"
"-9,32E-05","0,52","0,5"
"-9,28E-05","0,5","0,46"
"-9,24E-05","0,52","0,46"
"-9,2E-05","0,54","0,46"
"-9,16E-05","0,5","0,44"
"-9,12E-05","0,5","0,46"
"-9,08E-05","0,52","0,48"
"-9,04E-05","0,52","0,48"
-9E-05,"0,52","0,46"
"-8,96E-05","0,54","0,42"
"-8,92E-05","0,52","0,46"
"-8,88E-05","0,54","0,48"
"-8,84E-05","0,5","0,48"
"-8,8E-05","0,52","0,46"
"-8,76E-05","0,5","0,46"
"-8,72E-05","0,52","0,44"
"-8,68E-05","0,52","0,46"
"-8,64E-05","0,5","0,46"
"-8,6E-05","0,5","0,46"
"-8,56E-05","0,52","0,44"
"-8,52E-05","0,52","0,46"
"-8,48E-05","0,5","0,46"
"-8,44E-05","0,5","0,46"
"-8,4E-05","0,54","0,44"
"-8,36E-05","0,5","0,48"
"-8,32E-05","0,5","0,44"
"-8,28E-05","0,5","0,44"
"-8,24E-05","0,54","0,44"
"-8,2E-05","0,52","0,44"
"-8,16E-05","0,52","0,46"
"-8,12E-05","0,52","0,44"
"-8,08E-05","0,52","0,48"
"-8,04E-05","0,5","0,48"
-8E-05,"0,54","0,46"
"-7,96E-05","0,52","0,46"
"-7,92E-05","0,52","0,48"
"-7,88E-05","0,52","0,46"
"-7,84E-05","0,5","0,44"
"-7,8E-05","0,52","0,42"
"-7,76E-05","0,52","0,44"
"-7,72E-05","0,5","0,46"
"-7,68E-05","0,5","0,42"
"-7,64E-05","0,52","0,46"
"-7,6E-05","0,52","0,48"
"-7,56E-05","0,52","0,46"
"-7,52E-05","0,52","0,46"
"-7,48E-05","0,54","0,46"
"-7,44E-05","0,52","0,48"
"-7,4E-05","0,52","0,4"
"-7,36E-05","0,5","0,48"
"-7,32E-05","0,52","0,46"
"-7,28E-05","0,5","0,42"
"-7,24E-05","0,52","0,44"
"-7,2E-05","0,52","0,46"
"-7,16E-05","0,5","0,46"
"-7,12E-05","0,52","0,46"
"-7,08E-05","0,5","0,46"
"-7,04E-05","0,52","0,44"
-7E-05,"0,52","0,46"
"-6,96E-05","0,54","0,42"
"-6,92E-05","0,52","0,44"
"-6,88E-05","0,52","0,46"
"-6,84E-05","0,52","0,44"
"-6,8E-05","0,52","0,42"
"-6,76E-05","0,5","0,44"
"-6,72E-05","0,5","0,44"
"-6,68E-05","0,5","0,44"
"-6,64E-05","0,52","0,42"
"-6,6E-05","0,5","0,44"
"-6,56E-05","0,52","0,44"
"-6,52E-05","0,5","0,44"
"-6,48E-05","0,5","0,44"
"-6,44E-05","0,5","0,5"
"-6,4E-05","0,52","0,44"
"-6,36E-05","0,5","0,48"
"-6,32E-05","0,5","0,46"
"-6,28E-05","0,54","0,46"
"-6,24E-05","0,52","0,44"
"-6,2E-05","0,52","0,44"
"-6,16E-05","0,5","0,44"
"-6,12E-05","0,52","0,44"
"-6,08E-05","0,52","0,46"
"-6,04E-05","0,52","0,46"
-6E-05,"0,5","0,46"
"-5,96E-05","0,5","0,46"
"-5,92E-05","0,5","0,48"
"-5,88E-05","0,54","0,48"
"-5,84E-05","0,54","0,44"
"-5,8E-05","0,52","0,42"
"-5,76E-05","0,52","0,46"
"-5,72E-05","0,5","0,46"
"-5,68E-05","0,52","0,46"
"-5,64E-05","0,5","0,46"
"-5,6E-05","0,52","0,48"
"-5,56E-05","0,52","0,48"
"-5,52E-05","0,52","0,46"
"-5,48E-05","0,54","0,44"
"-5,44E-05","0,5","0,46"
"-5,4E-05","0,52","0,46"
"-5,36E-05","0,52","0,46"
"-5,32E-05","0,52","0,46"
"-5,28E-05","0,52","0,44"
"-5,24E-05","0,54","0,42"
"-5,2E-05","0,52","0,46"
"-5,16E-05","0,52","0,48"
"-5,12E-05","0,52","0,48"
"-5,08E-05","0,5","0,5"
"-5,04E-05","0,52","0,46"
-5E-05,"0,58","0,44"
"-4,96E-05","0,52","0,46"
"-4,92E-05","0,54","0,46"
"-4,88E-05","0,52","0,46"
"-4,84E-05","0,52","0,44"
"-4,8E-05","0,54","0,46"
"-4,76E-05","0,52","0,44"
"-4,72E-05","0,5","0,46"
"-4,68E-05","0,52","0,46"
"-4,64E-05","0,5","0,44"
"-4,6E-05","0,5","0,46"
"-4,56E-05","0,5","0,48"
"-4,52E-05","0,52","0,44"
"-4,48E-05","0,5","0,46"
"-4,44E-05","0,52","0,48"
"-4,4E-05","0,5","0,48"
"-4,36E-05","0,52","0,42"
"-4,32E-05","0,5","0,44"
"-4,28E-05","0,5","0,44"
"-4,24E-05","0,52","0,48"
"-4,2E-05","0,52","0,46"
"-4,16E-05","0,52","0,44"
"-4,12E-05","0,52","0,48"
"-4,08E-05","0,5","0,46"
"-4,04E-05","0,52","0,48"
-4E-05,"0,5","0,44"
"-3,96E-05","0,48","0,48"
"-3,92E-05","0,5","0,44"
"-3,88E-05","0,5","0,48"
"-3,84E-05","0,5","0,44"
"-3,8E-05","0,52","0,42"
"-3,76E-05","0,48","0,46"
"-3,72E-05","0,52","0,44"
"-3,68E-05","0,5","0,46"
"-3,64E-05","0,54","0,48"
"-3,6E-05","0,52","0,46"
"-3,56E-05","0,54","0,44"
"-3,52E-05","0,54","0,42"
"-3,48E-05","0,52","0,48"
"-3,44E-05","0,52","0,44"
"-3,4E-05","0,52","0,48"
"-3,36E-05","0,5","0,44"
"-3,32E-05","0,5","0,42"
"-3,28E-05","0,5","0,44"
"-3,24E-05","0,52","0,44"
"-3,2E-05","0,5","0,46"
"-3,16E-05","0,5","0,46"
"-3,12E-05","0,5","0,48"
"-3,08E-05","0,52","0,46"
"-3,04E-05","0,52","0,44"
-3E-05,"0,52","0,46"
"-2,96E-05","0,54","0,44"
"-2,92E-05","0,54","0,46"
"-2,88E-05","0,54","0,46"
"-2,84E-05","0,5","0,42"
"-2,8E-05","0,52","0,44"
"-2,76E-05","0,52","0,46"
"-2,72E-05","0,52","0,42"
"-2,68E-05","0,5","0,44"
"-2,64E-05","0,52","0,46"
"-2,6E-05","0,5","0,42"
"-2,56E-05","0,52","0,46"
"-2,52E-05","0,5","0,44"
"-2,48E-05","0,52","0,48"
"-2,44E-05","0,54","0,46"
"-2,4E-05","0,52","0,46"
"-2,36E-05","0,52","0,46"
"-2,32E-05","0,52","0,42"
"-2,28E-05","0,52","0,46"
"-2,24E-05","0,52","0,44"
"-2,2E-05","0,52","0,44"
"-2,16E-05","0,54","0,46"
"-2,12E-05","0,54","0,46"
"-2,08E-05","0,52","0,44"
"-2,04E-05","0,52","0,44"
-2E-05,"0,54","0,46"
"-1,96E-05","0,52","0,46"
"-1,92E-05","0,5","0,48"
"-1,88E-05","0,52","0,46"
"-1,84E-05","0,5","0,4"
"-1,8E-05","0,52","0,48"
"-1,76E-05","0,5","0,44"
"-1,72E-05","0,52","0,42"
"-1,68E-05","0,52","0,42"
"-1,64E-05","0,52","0,44"
"-1,6E-05","0,54","0,48"
"-1,56E-05","0,5","0,44"
"-1,52E-05","0,54","0,44"
"-1,48E-05","0,52","0,46"
"-1,44E-05","0,54","0,46"
"-1,4E-05","0,52","0,46"
"-1,36E-05","0,5","0,46"
"-1,32E-05","0,52","0,44"
"-1,28E-05","0,52","0,44"
"-1,24E-05","0,52","0,46"
"-1,2E-05","0,52","0,46"
"-1,16E-05","0,52","0,46"
"-1,12E-05","0,5","0,46"
"-1,08E-05","0,52","0,46"
"-1,04E-05","0,54","0,46"
-1E-05,"0,52","0,48"
"-9,60000000000001E-06","0,54","0,46"
"-9,2E-06","0,52","0,46"
"-8,79999999999999E-06","0,52","0,46"
"-8,39999999999998E-06","0,5","0,46"
"-8,00000000000008E-06","0,52","0,44"
"-7,60000000000007E-06","0,54","0,46"
"-7,20000000000006E-06","0,52","0,46"
"-6,80000000000005E-06","0,54","0,42"
"-6,40000000000004E-06","0,52","0,44"
"-6,00000000000003E-06","0,52","0,44"
"-5,60000000000002E-06","0,52","0,46"
"-5,20000000000001E-06","0,52","0,46"
"-4,8E-06","0,54","0,46"
"-4,39999999999999E-06","0,54","0,48"
"-3,99999999999998E-06","0,54","0,44"
"-3,59999999999997E-06","0,52","0,42"
"-3,20000000000007E-06","0,52","0,42"
"-2,80000000000006E-06","0,52","0,44"
"-2,40000000000005E-06","0,5","0,48"
"-2,00000000000004E-06","0,54","0,44"
"-1,60000000000003E-06","0,54","0,48"
"-1,20000000000002E-06","0,5","0,48"
"-8,00000000000019E-07","0,52","0,48"
"-4,00000000000009E-07","0,52","0,46"
0,"0,58","0,46"
"4,00000000000009E-07","0,52","0,44"
"8,00000000000019E-07","0,52","0,44"
"1,19999999999992E-06","0,52","0,42"
"1,59999999999993E-06","0,52","0,42"
"1,99999999999994E-06","0,52","0,46"
"2,39999999999995E-06","0,5","0,46"
"2,79999999999995E-06","1,5","0,46"
"3,19999999999996E-06","1,52","0,46"
"3,59999999999997E-06","1,52","0,48"
"3,99999999999998E-06","1,5","0,48"
"4,39999999999999E-06","1,5","0,48"
"4,8E-06","1,5","0,52"
"5,20000000000001E-06","1,48","0,48"
"5,59999999999991E-06","1,46","0,5"
"5,99999999999992E-06","1,46","0,5"
"6,39999999999993E-06","1,48","0,48"
"6,79999999999994E-06","1,46","0,52"
"7,19999999999995E-06","1,48","0,56"
"7,59999999999996E-06","1,46","0,56"
"7,99999999999997E-06","1,48","0,58"
"8,39999999999998E-06","1,44","0,58"
"8,79999999999999E-06","1,44","0,58"
"9,2E-06","1,46","0,6"
"9,60000000000001E-06","1,44","0,6"
"9,99999999999991E-06","1,42","0,64"
"1,03999999999999E-05","1,44","0,66"
"1,07999999999999E-05","1,44","0,68"
"1,11999999999999E-05","1,44","0,66"
"1,15999999999999E-05","1,44","0,72"
"1,19999999999999E-05","1,42","0,72"
"1,23999999999999E-05","1,44","0,74"
"1,27999999999999E-05","1,42","0,78"
"1,31999999999999E-05","1,38","0,82"
"1,36E-05","1,4","0,8"
"1,4E-05","1,42","0,88"
"1,43999999999999E-05","1,4","0,84"
"1,47999999999999E-05","1,44","0,9"
"1,51999999999999E-05","1,4","0,9"
"1,55999999999999E-05","1,4","0,92"
"1,59999999999999E-05","1,42","0,96"
"1,63999999999999E-05","1,42",1
"1,67999999999999E-05","1,4",1
"1,71999999999999E-05","1,38","1,04"
"1,75999999999999E-05","1,4","1,06"
"1,8E-05","1,4","1,1"
"1,84E-05","1,4","1,1"
"1,87999999999999E-05","1,4","1,14"
"1,91999999999999E-05","1,4","1,14"
"1,95999999999999E-05","1,4","1,18"
"1,99999999999999E-05","1,4","1,2"
"2,03999999999999E-05","1,4","1,22"
"2,07999999999999E-05","1,42","1,26"
"2,11999999999999E-05","1,42","1,28"
"2,15999999999999E-05","1,4","1,3"
"2,19999999999999E-05","1,4","1,32"
"2,24E-05","1,42","1,36"
"2,28E-05","1,42","1,34"
"2,31999999999999E-05","1,4","1,4"
"2,35999999999999E-05","1,42","1,44"
"2,39999999999999E-05","1,4","1,42"
"2,43999999999999E-05","1,44","1,44"
"2,47999999999999E-05","1,42","1,46"
"2,51999999999999E-05","1,4","1,5"
"2,55999999999999E-05","1,42","1,54"
"2,59999999999999E-05","1,42","1,52"
"2,63999999999999E-05","1,42","1,58"
"2,68E-05","1,44","1,58"
"2,72E-05","1,46","1,6"
"2,75999999999999E-05","1,44","1,62"
"2,79999999999999E-05","1,44","1,64"
"2,83999999999999E-05","1,44","1,66"
"2,87999999999999E-05","1,44","1,7"
"2,91999999999999E-05","1,48","1,68"
"2,95999999999999E-05","1,46","1,72"
"2,99999999999999E-05","1,46","1,74"
"3,03999999999999E-05","1,44","1,76"
"3,07999999999999E-05","1,48","1,76"
"3,12E-05","1,46","1,78"
"3,16E-05","1,44","1,78"
"3,2E-05","1,46","1,8"
"3,23999999999999E-05","1,48","1,78"
"3,27999999999999E-05","1,46","1,82"
"3,31999999999999E-05","1,44","1,82"
"3,35999999999999E-05","1,46","1,84"
"3,39999999999999E-05","1,5","1,86"
"3,43999999999999E-05","1,5","1,86"
"3,47999999999999E-05","1,48","1,88"
"3,51999999999999E-05","1,5","1,88"
"3,56E-05","1,48","1,88"
"3,6E-05","1,5","1,9"
"3,64E-05","1,48","1,9"
"3,67999999999999E-05","1,52","1,92"
"3,71999999999999E-05","1,48","1,94"
"3,75999999999999E-05","1,5","1,9"
"3,79999999999999E-05","1,52","1,96"
"3,83999999999999E-05","1,5","1,92"
"3,87999999999999E-05","1,54","1,92"
"3,91999999999999E-05","1,52","1,94"
"3,95999999999999E-05","1,56","1,94"
"3,99999999999999E-05","1,52","1,92"
"4,04E-05","1,56","1,94"
"4,08E-05","1,56","1,94"
"4,11999999999999E-05","1,56","1,92"
"4,15999999999999E-05","1,52","1,92"
"4,19999999999999E-05","1,54","1,92"
"4,23999999999999E-05","1,54","1,92"
"4,27999999999999E-05","1,56","1,94"
"4,31999999999999E-05","1,56","1,94"
"4,35999999999999E-05","1,56","1,92"
"4,39999999999999E-05","1,56","1,94"
"4,43999999999999E-05","1,56","1,9"
"4,48E-05","1,56","1,9"
"4,52E-05","1,58","1,9"
"4,55999999999999E-05","1,54","1,9"
"4,59999999999999E-05","1,56","1,88"
"4,63999999999999E-05","1,58","1,9"
"4,67999999999999E-05","1,58","1,9"
"4,71999999999999E-05","1,56","1,88"
"4,75999999999999E-05","1,6","1,88"
"4,79999999999999E-05","1,58","1,88"
"4,83999999999999E-05","1,58","1,86"
"4,87999999999999E-05","1,58","1,88"
"4,92E-05","1,6","1,86"
"4,96E-05","1,58","1,82"
"4,99999999999999E-05","1,64","1,82"
"5,03999999999999E-05","1,58","1,82"
"5,07999999999999E-05","1,6","1,8"
"5,11999999999999E-05","1,58","1,82"
"5,15999999999999E-05","1,58","1,82"
"5,19999999999999E-05","1,6","1,8"
"5,23999999999999E-05","1,6","1,76"
"5,27999999999999E-05","1,62","1,78"
"5,31999999999999E-05","1,56","1,76"
"5,36E-05","1,6","1,76"
"5,4E-05","1,58","1,74"
"5,43999999999999E-05","1,6","1,74"
"5,47999999999999E-05","1,62","1,7"
"5,51999999999999E-05","1,6","1,7"
"5,55999999999999E-05","1,58","1,7"
"5,59999999999999E-05","1,62","1,7"
"5,63999999999999E-05","1,64","1,66"
"5,67999999999999E-05","1,62","1,68"
"5,71999999999999E-05","1,58","1,66"
"5,75999999999999E-05","1,62","1,64"
"5,8E-05","1,6","1,64"
"5,84E-05","1,62","1,62"
"5,87999999999999E-05","1,6","1,58"
"5,91999999999999E-05","1,62","1,58"
"5,95999999999999E-05","1,62","1,6"
"5,99999999999999E-05","1,6","1,58"
"6,03999999999999E-05","1,62","1,56"
"6,07999999999999E-05","1,6","1,54"
"6,11999999999999E-05","1,58","1,56"
"6,15999999999999E-05","1,6","1,54"
"6,19999999999999E-05","1,6","1,52"
"6,24E-05","1,6","1,5"
"6,28E-05","1,58","1,5"
"6,32E-05","1,6","1,5"
"6,35999999999999E-05","1,6","1,48"
"6,39999999999999E-05","1,6","1,48"
"6,43999999999999E-05","1,58","1,48"
"6,47999999999999E-05","1,6","1,46"
"6,51999999999999E-05","1,6","1,46"
"6,55999999999999E-05","1,6","1,44"
"6,59999999999999E-05","1,56","1,42"
"6,63999999999999E-05","1,58","1,44"
"6,68E-05","1,58","1,44"
"6,72E-05","1,56","1,42"
"6,76E-05","1,58","1,4"
"6,79999999999999E-05","1,58","1,4"
"6,83999999999999E-05","1,6","1,4"
"6,87999999999999E-05","1,58","1,38"
"6,91999999999999E-05","1,56","1,38"
"6,95999999999999E-05","1,56","1,38"
"6,99999999999999E-05","1,58","1,38"
"7,03999999999999E-05","1,54","1,34"
"7,07999999999999E-05","1,58","1,36"
"7,12E-05","1,54","1,34"
"7,16E-05","1,58","1,34"
"7,2E-05","1,54","1,34"
"7,23999999999999E-05","1,56","1,34"
"7,27999999999999E-05","1,56","1,32"
"7,31999999999999E-05","1,56","1,36"
"7,35999999999999E-05","1,54","1,3"
"7,39999999999999E-05","1,56","1,32"
"7,43999999999999E-05","1,56","1,34"
"7,47999999999999E-05","1,54","1,36"
"7,51999999999999E-05","1,54","1,3"
"7,56E-05","1,54","1,3"
"7,6E-05","1,56","1,32"
"7,64E-05","1,56","1,3"
"7,67999999999999E-05","1,52","1,32"
"7,71999999999999E-05","1,56","1,28"
"7,75999999999999E-05","1,54","1,3"
"7,79999999999999E-05","1,52","1,28"
"7,83999999999999E-05","1,54","1,28"
"7,87999999999999E-05","1,56","1,3"
"7,91999999999999E-05","1,54","1,28"
"7,95999999999999E-05","1,52","1,3"
"7,99999999999999E-05","1,54","1,3"
"8,04E-05","1,54","1,3"
"8,08E-05","1,52","1,3"
"8,11999999999999E-05","1,52","1,28"
"8,15999999999999E-05","1,5","1,28"
"8,19999999999999E-05","1,54","1,3"
"8,23999999999999E-05","1,52","1,3"
"8,27999999999999E-05","1,54","1,32"
"8,31999999999999E-05","1,52","1,3"
"8,35999999999999E-05","1,52","1,3"
"8,39999999999999E-05","1,54","1,32"
"8,43999999999999E-05","1,52","1,3"
"8,48E-05","1,52","1,34"
"8,52E-05","1,5","1,32"
"8,55999999999999E-05","1,54","1,28"
"8,59999999999999E-05","1,5","1,32"
"8,63999999999999E-05","1,54","1,34"
"8,67999999999999E-05","1,52","1,32"
"8,71999999999999E-05","1,52","1,34"
"8,75999999999999E-05","1,5","1,36"
"8,79999999999999E-05","1,5","1,34"
"8,83999999999999E-05","1,48","1,32"
"8,87999999999999E-05","1,54","1,36"
"8,92E-05","1,54","1,34"
"8,96E-05","1,52","1,38"
"8,99999999999999E-05","1,52","1,36"
"9,03999999999999E-05","1,52","1,36"
"9,07999999999999E-05","1,5","1,34"
"9,11999999999999E-05","1,54","1,38"
"9,15999999999999E-05","1,48","1,38"
"9,19999999999999E-05","1,52","1,36"
"9,23999999999999E-05","1,54","1,38"
"9,27999999999999E-05","1,52","1,36"
"9,31999999999999E-05","1,54","1,4"
"9,36E-05","1,5","1,4"
"9,4E-05","1,52","1,4"
"9,43999999999999E-05","1,5","1,42"
"9,47999999999999E-05","1,54","1,42"
"9,51999999999999E-05","1,5","1,44"
"9,55999999999999E-05","1,5","1,4"
"9,59999999999999E-05","1,52","1,44"
"9,63999999999999E-05","1,54","1,44"
"9,67999999999999E-05","1,52","1,42"
"9,71999999999999E-05","1,52","1,46"
"9,75999999999999E-05","1,48","1,46"
"9,8E-05","1,54","1,42"
"9,84E-05","1,52","1,44"
"9,88E-05","1,52","1,48"
"9,91999999999999E-05","1,5","1,46"
"9,95999999999999E-05","1,52","1,48"
"9,99999999999999E-05","1,54","1,46"
"0,000100399999999999","1,5","1,46"
"0,000100799999999999","1,5","1,46"
"0,000101199999999999","1,5","1,48"
"0,000101599999999999","1,5","1,48"
"0,000101999999999999","1,5","1,48"
"0,0001024","1,52","1,5"
"0,0001028","1,52","1,5"
"0,0001032","1,54","1,54"
"0,000103599999999999","1,54","1,48"
"0,000103999999999999","1,48","1,5"
"0,000104399999999999","1,52","1,54"
"0,000104799999999999","1,52","1,54"
"0,000105199999999999","1,5","1,52"
"0,000105599999999999","1,52","1,52"
"0,000105999999999999","1,5","1,54"
"0,000106399999999999","1,52","1,56"
"0,0001068","1,54","1,52"
"0,0001072","1,5","1,52"
"0,0001076","1,5","1,54"
"0,000107999999999999","1,52","1,52"
"0,000108399999999999","1,52","1,5"
"0,000108799999999999","1,52","1,56"
"0,000109199999999999","1,54","1,56"
"0,000109599999999999","1,52","1,58"
"0,000109999999999999","1,52","1,56"
"0,000110399999999999","1,54","1,56"
"0,000110799999999999","1,52","1,56"
"0,000111199999999999","1,52","1,56"
"0,0001116","1,52","1,54"
"0,000112","1,52","1,54"
"0,000112399999999999","1,52","1,56"
"0,000112799999999999","1,52","1,6"
"0,000113199999999999","1,54","1,56"
"0,000113599999999999","1,54","1,56"
"0,000113999999999999","1,52","1,58"
"0,000114399999999999","1,52","1,58"
"0,000114799999999999","1,52","1,56"
"0,000115199999999999","1,52","1,54"
"0,000115599999999999","1,54","1,58"
"0,000116","1,54","1,56"
"0,0001164","1,54","1,6"
"0,000116799999999999","1,56","1,54"
"0,000117199999999999","1,54","1,58"
"0,000117599999999999","1,52","1,58"
"0,000117999999999999","1,56","1,6"
"0,000118399999999999","1,56","1,58"
"0,000118799999999999","1,54","1,58"
"0,000119199999999999","1,52","1,56"
"0,000119599999999999","1,56","1,58"
"0,000119999999999999","1,54","1,54"
"0,0001204","1,52","1,56"
"0,0001208","1,56","1,56"
"0,000121199999999999","1,54","1,58"
"0,000121599999999999","1,54","1,58"
"0,000121999999999999","1,56","1,54"
"0,000122399999999999","1,56","1,58"
"0,000122799999999999","1,56","1,56"
"0,000123199999999999","1,54","1,58"
"0,000123599999999999","1,58","1,58"
"0,000123999999999999","1,56","1,56"
"0,0001244","1,56","1,6"
"0,0001248","1,54","1,58"
"0,0001252","1,52","1,54"
"0,000125599999999999","1,54","1,58"
"0,000125999999999999","1,54","1,56"
"0,000126399999999999","1,54","1,56"
"0,000126799999999999","1,56","1,56"
"0,000127199999999999","1,54","1,56"
"0,000127599999999999","1,56","1,56"
"0,000127999999999999","1,56","1,54"
"0,000128399999999999","1,56","1,56"
"0,0001288","1,56","1,54"
"0,0001292","1,58","1,54"
"0,0001296","1,54","1,56"
"0,000129999999999999","1,58","1,54"
"0,000130399999999999","1,54","1,52"
"0,000130799999999999","1,54","1,52"
"0,000131199999999999","1,54","1,54"
"0,000131599999999999","1,56","1,5"
"0,000131999999999999","1,54","1,52"
"0,000132399999999999","1,56","1,5"
