"Tempo (s)","V1 (V)","V2 (V)"
"0,000181999999999999","1,54","1,5"
"0,000182199999999999","1,54","1,48"
"0,0001824","1,5","1,5"
"0,0001826","1,56","1,48"
"0,0001828","1,54","1,46"
"0,000182999999999999","1,54","1,5"
"0,000183199999999999","1,54","1,5"
"0,000183399999999999","1,54","1,5"
"0,000183599999999999","1,52","1,5"
"0,000183799999999999","1,54","1,5"
"0,000183999999999999","1,54","1,48"
"0,000184199999999999","1,54","1,48"
"0,000184399999999999","1,54","1,5"
"0,0001846","1,54","1,48"
"0,0001848","1,52","1,46"
"0,000185","1,52","1,5"
"0,000185199999999999","1,54","1,48"
"0,000185399999999999","1,52","1,48"
"0,000185599999999999","1,52","1,5"
"0,000185799999999999","1,52","1,5"
"0,000185999999999999","1,54","1,5"
"0,000186199999999999","1,56","1,46"
"0,000186399999999999","1,54","1,48"
"0,000186599999999999","1,54","1,48"
"0,0001868","1,52","1,46"
"0,000187","1,52","1,48"
"0,0001872","1,54","1,5"
"0,0001874","1,52","1,52"
"0,000187599999999999","1,56","1,52"
"0,000187799999999999","1,56","1,5"
"0,000187999999999999","1,54","1,5"
"0,000188199999999999","1,54","1,5"
"0,000188399999999999","1,56","1,5"
"0,000188599999999999","1,54","1,48"
"0,000188799999999999","1,52","1,48"
"0,000188999999999999","1,54","1,48"
"0,0001892","1,52","1,5"
"0,0001894","1,52","1,48"
"0,0001896","1,52","1,48"
"0,000189799999999999","1,56","1,48"
"0,000189999999999999","1,56","1,48"
"0,000190199999999999","1,52","1,48"
"0,000190399999999999","1,52","1,5"
"0,000190599999999999","1,56","1,48"
"0,000190799999999999","1,56","1,5"
"0,000190999999999999","1,56","1,52"
"0,000191199999999999","1,54","1,5"
"0,0001914","1,54","1,48"
"0,0001916","1,56","1,5"
"0,0001918","1,54","1,48"
"0,000191999999999999","1,52","1,46"
"0,000192199999999999","1,54","1,52"
"0,000192399999999999","1,56","1,5"
"0,000192599999999999","1,52","1,5"
"0,000192799999999999","1,54","1,5"
"0,000192999999999999","1,56","1,46"
"0,000193199999999999","1,54","1,5"
"0,000193399999999999","1,56","1,5"
"0,0001936","1,54","1,5"
"0,0001938","1,52","1,52"
"0,000194","1,54","1,5"
"0,000194199999999999","1,54","1,48"
"0,000194399999999999","1,54","1,48"
"0,000194599999999999","1,54","1,48"
"0,000194799999999999","1,52","1,46"
"0,000194999999999999","1,56","1,48"
"0,000195199999999999","1,54","1,48"
"0,000195399999999999","1,52","1,48"
"0,000195599999999999","1,54","1,46"
"0,0001958","1,54","1,5"
"0,000196","1,52","1,52"
"0,0001962","1,54","1,5"
"0,000196399999999999","1,54","1,5"
"0,000196599999999999","1,56","1,5"
"0,000196799999999999","1,56","1,5"
"0,000196999999999999","1,52","1,52"
"0,000197199999999999","1,54","1,48"
"0,000197399999999999","1,52","1,48"
"0,000197599999999999","1,56","1,48"
"0,000197799999999999","1,56","1,5"
"0,000198","1,54","1,5"
"0,0001982","1,56","1,52"
"0,0001984","1,54","1,48"
"0,000198599999999999","1,52","1,48"
"0,000198799999999999","1,58","1,5"
"0,000198999999999999","1,52","1,52"
"0,000199199999999999","1,54","1,5"
"0,000199399999999999","1,52","1,46"
"0,000199599999999999","1,54","1,48"
"0,000199799999999999","1,52","1,5"
"0,000199999999999999","1,54","1,5"
"0,0002002","1,54","1,48"
"0,0002004","1,5","1,48"
"0,0002006","1,56","1,48"
"0,000200799999999999","1,52","1,48"
"0,000200999999999999","1,52","1,48"
"0,000201199999999999","1,56","1,5"
"0,000201399999999999","1,54","1,48"
"0,000201599999999999","1,54","1,5"
"0,000201799999999999","1,52","1,48"
"0,000201999999999999","1,54","1,48"
"0,000202199999999999","1,54","1,5"
"0,0002024","1,54","1,5"
"0,0002026","1,54","1,48"
"0,0002028","1,58","1,5"
"0,000203","1,52","1,48"
"0,000203199999999999","1,56","1,48"
"0,000203399999999999","1,54","1,48"
"0,000203599999999999","1,54","1,5"
"0,000203799999999999","1,54","1,5"
"0,000203999999999999","1,56","1,48"
"0,000204199999999999","1,56","1,5"
"0,000204399999999999","1,56","1,48"
"0,000204599999999999","1,52","1,46"
"0,0002048","1,56","1,48"
"0,000205","1,54","1,48"
"0,0002052","1,54","1,52"
"0,000205399999999999","1,52","1,48"
"0,000205599999999999","1,54","1,46"
"0,000205799999999999","1,56","1,5"
"0,000205999999999999","1,56","1,48"
"0,000206199999999999","1,56","1,48"
"0,000206399999999999","1,54","1,48"
"0,000206599999999999","1,54","1,5"
"0,000206799999999999","1,54","1,48"
"0,000207","1,54","1,5"
"0,0002072","1,54","1,5"
"0,0002074","1,54","1,5"
"0,000207599999999999","1,56","1,5"
"0,000207799999999999","1,52","1,5"
"0,000207999999999999","1,54","1,5"
"0,000208199999999999","1,54","1,48"
"0,000208399999999999","1,52","1,5"
"0,000208599999999999","1,54","1,48"
"0,000208799999999999","1,56","1,5"
"0,000208999999999999","1,54","1,5"
"0,0002092","1,54","1,48"
"0,0002094","1,52","1,48"
"0,0002096","1,52","1,48"
"0,000209799999999999","1,52","1,48"
"0,000209999999999999","1,5","1,5"
"0,000210199999999999","1,52","1,5"
"0,000210399999999999","1,54","1,48"
"0,000210599999999999","1,56","1,46"
"0,000210799999999999","1,54","1,5"
"0,000210999999999999","1,52","1,5"
"0,000211199999999999","1,54","1,48"
"0,0002114","1,56","1,5"
"0,0002116","1,54","1,5"
"0,0002118","1,54","1,5"
"0,000211999999999999","1,54","1,5"
"0,000212199999999999","1,58","1,48"
"0,000212399999999999","1,52","1,5"
"0,000212599999999999","1,52","1,48"
"0,000212799999999999","1,58","1,48"
"0,000212999999999999","1,54","1,5"
"0,000213199999999999","1,58","1,48"
"0,000213399999999999","1,54","1,5"
"0,0002136","1,54","1,5"
"0,0002138","1,52","1,48"
"0,000214","1,54","1,48"
"0,000214199999999999","1,52","1,5"
"0,000214399999999999","1,54","1,48"
"0,000214599999999999","1,54","1,46"
"0,000214799999999999","1,56","1,5"
"0,000214999999999999","1,52","1,5"
"0,000215199999999999","1,54","1,5"
"0,000215399999999999","1,54","1,46"
"0,000215599999999999","1,56","1,5"
"0,0002158","1,52","1,48"
"0,000216","1,54","1,52"
"0,0002162","1,54","1,5"
"0,000216399999999999","1,54","1,5"
"0,000216599999999999","1,52","1,48"
"0,000216799999999999","1,52","1,52"
"0,000216999999999999","1,54","1,46"
"0,000217199999999999","1,54","1,48"
"0,000217399999999999","1,54","1,5"
"0,000217599999999999","1,54","1,5"
"0,000217799999999999","1,54","1,48"
"0,000217999999999999","1,56","1,52"
"0,0002182","1,52","1,5"
"0,0002184","1,54","1,48"
"0,000218599999999999","1,56","1,5"
"0,000218799999999999","1,54","1,52"
"0,000218999999999999","1,56","1,5"
"0,000219199999999999","1,56","1,5"
"0,000219399999999999","1,52","1,46"
"0,000219599999999999","1,56","1,48"
"0,000219799999999999","1,56","1,48"
"0,000219999999999999","1,54","1,48"
"0,000220199999999999","1,56","1,48"
"0,0002204","1,54","1,5"
"0,0002206","1,54","1,48"
"0,0002208","1,56","1,5"
"0,000220999999999999","1,58","1,48"
"0,000221199999999999","1,54","1,48"
"0,000221399999999999","1,54","1,5"
"0,000221599999999999","1,52","1,48"
"0,000221799999999999","1,52","1,5"
"0,000221999999999999","1,52","1,48"
"0,000222199999999999","1,56","1,5"
"0,000222399999999999","1,52","1,46"
"0,0002226","1,52","1,48"
"0,0002228","1,58","1,5"
"0,000223","1,54","1,5"
"0,000223199999999999","1,56","1,5"
"0,000223399999999999","1,54","1,5"
"0,000223599999999999","1,52","1,5"
"0,000223799999999999","1,54","1,5"
"0,000223999999999999","1,54","1,5"
"0,000224199999999999","1,56","1,48"
"0,000224399999999999","1,5","1,46"
"0,000224599999999999","1,54","1,52"
"0,0002248","1,54","1,5"
"0,000225","1,52","1,5"
"0,0002252","1,54","1,48"
"0,000225399999999999","1,5","1,48"
"0,000225599999999999","1,56","1,5"
"0,000225799999999999","1,52","1,5"
"0,000225999999999999","1,52","1,48"
"0,000226199999999999","1,54","1,48"
"0,000226399999999999","1,54","1,48"
"0,000226599999999999","1,56","1,48"
"0,000226799999999999","1,56","1,5"
"0,000227","1,54","1,5"
"0,0002272","1,56","1,5"
"0,0002274","1,52","1,48"
"0,000227599999999999","1,54","1,52"
"0,000227799999999999","1,56","1,48"
"0,000227999999999999","1,54","1,48"
"0,000228199999999999","1,52","1,48"
"0,000228399999999999","1,52","1,5"
"0,000228599999999999","1,54","1,48"
"0,000228799999999999","1,54","1,52"
"0,000228999999999999","1,54","1,5"
"0,0002292","1,52","1,48"
"0,0002294","1,54","1,48"
"0,0002296","1,54","1,48"
"0,000229799999999999","1,54","1,48"
"0,000229999999999999","1,54","1,52"
"0,000230199999999999","1,54","1,48"
"0,000230399999999999","1,54","1,48"
"0,000230599999999999","1,52","1,48"
"0,000230799999999999","1,5","1,48"
"0,000230999999999999","1,54","1,5"
"0,000231199999999999","1,52","1,48"
"0,0002314","1,54","1,52"
"0,0002316","1,54","1,48"
"0,0002318","1,5","1,5"
"0,000231999999999999","1,56","1,5"
"0,000232199999999999","1,56","1,5"
"0,000232399999999999","1,56","1,48"
"0,000232599999999999","1,56","1,48"
"0,000232799999999999","1,54","1,48"
"0,000232999999999999","1,56","1,48"
"0,000233199999999999","1,56","1,48"
"0,000233399999999999","1,54","1,5"
"0,000233599999999999","1,54","1,5"
"0,0002338","1,54","1,5"
"0,000234","1,52","1,48"
"0,000234199999999999","1,52","1,46"
"0,000234399999999999","1,54","1,48"
"0,000234599999999999","1,56","1,5"
"0,000234799999999999","1,54","1,5"
"0,000234999999999999","1,54","1,52"
"0,000235199999999999","1,52","1,48"
"0,000235399999999999","1,54","1,48"
"0,000235599999999999","1,52","1,48"
"0,000235799999999999","1,56","1,52"
"0,000236","1,52","1,5"
"0,0002362","1,56","1,5"
"0,0002364","1,54","1,48"
"0,000236599999999999","1,54","1,5"
"0,000236799999999999","1,52","1,46"
"0,000236999999999999","1,54","1,48"
"0,000237199999999999","1,54","1,5"
"0,000237399999999999","1,54","1,46"
"0,000237599999999999","1,54","1,46"
"0,000237799999999999","1,54","1,5"
"0,000237999999999999","1,52","1,5"
"0,0002382","1,52","1,48"
"0,000238399999999999","1,54","1,48"
"0,000238599999999999","1,5","1,54"
"0,000238799999999999","1,56","1,48"
"0,000238999999999999","1,52","1,46"
"0,000239199999999999","1,52","1,48"
"0,000239399999999999","1,54","1,5"
"0,000239599999999999","1,54","1,48"
"0,000239799999999999","1,52","1,48"
"0,000239999999999999","1,52","1,5"
"0,000240199999999999","1,56","1,48"
"0,0002404","1,54","1,48"
"0,0002406","1,54","1,48"
"0,0002408","1,56","1,5"
"0,000241","1,54","1,48"
"0,0002412","1,58","1,5"
"0,0002414","1,54","1,48"
"0,0002416","1,54","1,48"
"0,0002418","1,54","1,5"
"0,000241999999999999","1,54","1,48"
"0,000242199999999999","1,54","1,46"
"0,000242399999999999","1,54","1,5"
"0,000242599999999999","1,54","1,48"
"0,000242799999999999","1,54","1,48"
"0,000242999999999999","1,54","1,48"
"0,000243199999999999","1,54","1,5"
"0,000243399999999999","1,52","1,5"
"0,000243599999999999","1,56","1,48"
"0,000243799999999999","1,54","1,5"
"0,000243999999999999","1,54","1,48"
"0,000244199999999999","1,54","1,48"
"0,0002444","1,56","1,48"
"0,0002446","1,54","1,5"
"0,0002448","1,52","1,5"
"0,000245","1,52","1,48"
"0,0002452","1,52","1,5"
"0,0002454","1,54","1,48"
"0,0002456","1,52","1,48"
"0,0002458","1,56","1,5"
"0,000246","1,54","1,48"
"0,0002462","1,54","1,48"
"0,0002464","1,52","1,48"
"0,000246599999999999","1,56","1,5"
"0,000246799999999999","1,54","1,5"
"0,000246999999999999","1,56","1,52"
"0,000247199999999999","1,56","1,5"
"0,000247399999999999","1,56","1,52"
"0,000247599999999999","1,58","1,48"
"0,000247799999999999","1,54","1,48"
"0,000247999999999999","1,52","1,5"
"0,000248199999999999","1,52","1,5"
"0,000248399999999999","1,54","1,5"
"0,000248599999999999","1,52","1,5"
"0,0002488","1,54","1,5"
"0,000249","1,56","1,5"
"0,0002492","1,54","1,5"
"0,0002494","1,56","1,48"
"0,0002496","1,52","1,5"
"0,0002498","1,52","1,5"
