"Tempo (s)","V1 (V)","V2 (V)"
"0,0001226","1,24","0,96"
"0,0001227","1,28","0,96"
"0,0001228","1,28","0,96"
"0,0001229","1,28","0,94"
"0,000123","1,28","0,94"
"0,0001231","1,28","0,94"
"0,0001232","1,28","0,96"
"0,000123299999999999","1,28","0,96"
"0,000123399999999999","1,32","0,98"
"0,000123499999999999","1,32","0,98"
"0,000123599999999999","1,32",1
"0,000123699999999999","1,24","0,98"
"0,000123799999999999","1,28","0,98"
"0,000123899999999999","1,28",1
"0,000123999999999999","1,32","0,98"
"0,000124099999999999","1,24",1
"0,000124199999999999","1,28","0,98"
"0,000124299999999999","1,32","0,98"
"0,0001244","1,32","0,96"
"0,0001245","1,24","1,02"
"0,0001246","1,32","0,98"
"0,0001247","1,28",1
"0,0001248","1,32",1
"0,0001249","1,32",1
