t,tr,Vi,Vir,Vo,Vor
8.00000000000399e-06,2.008442211056278e-06,125.0,50.00186620517278,492.50000000000006,5.217145795355925
0.00020884422110563182,2.008442211056278e-06,146.44986621016918,50.002463568548905,490.52856425911034,5.2154603351778634
0.00040968844221125965,2.008442211056278e-06,145.2886511777847,50.00242910947579,486.58481715404275,5.212107171327023
0.0006105326633168874,2.008442211056278e-06,187.13573447747294,50.00382412845298,484.3140426726363,5.210187658658913
0.0008113768844225153,2.008442211056278e-06,194.12721458120575,50.00408792175252,484.32057747805396,5.210193170842756
0.0010122211055281433,2.008442211056278e-06,208.65614336885895,50.00466424121376,483.194735665382,5.20924451280035
0.001213065326633771,2.008442211056278e-06,228.686064547447,50.00552104997146,480.69101198051817,5.207142056238939
0.0014139095477393986,2.008442211056278e-06,234.2339917361315,50.005771137851035,479.4145383529429,5.206074004758182
0.0016147537688450267,2.008442211056278e-06,234.70764683800707,50.00579274574674,477.45472470834306,5.204439246210477
0.0018155979899506544,2.008442211056278e-06,251.48296031374736,50.00658405936543,476.47495450574763,5.203624279016088
0.0020164422110562825,2.008442211056278e-06,279.9447316656143,50.008042468920095,476.4015363878576,5.203563271977609
0.00221728643216191,2.008442211056278e-06,290.1930726233004,50.00860329188793,472.5342504038316,5.200361913008697
0.002418130653267538,2.008442211056278e-06,301.01613773673023,50.009216080195735,474.3001524103986,5.201820769899929
0.002618974874373166,2.008442211056278e-06,315.62180640021586,50.01007644245175,473.08135629068005,5.200813357993285
0.0028198190954787936,2.008442211056278e-06,343.56618573257805,50.01182948214682,470.0173596969826,5.198291268835066
0.0030206633165844217,2.008442211056278e-06,331.2121210750129,50.01103714949062,470.56325648122584,5.1987395164230525
0.0032215075376900494,2.008442211056278e-06,363.62498842450134,50.013174433701984,468.75257568204165,5.197254561816848
0.003422351758795677,2.008442211056278e-06,379.5542777841916,50.01429405291112,468.539338802689,5.197080030213576
0.003623195979901305,2.008442211056278e-06,399.7088793726837,50.01577605247158,467.97485625959246,5.196618360479377
0.003824040201006933,2.008442211056278e-06,393.1447342349694,50.0152853589542,467.13967124308766,5.1959362302063905
0.0040248844221125605,2.008442211056278e-06,417.60670619098414,50.017153345057714,467.8287564575637,5.196498953986484
0.004225728643218188,2.008442211056278e-06,434.8745904247832,50.01853675683145,467.1940346751139,5.195980597040438
0.004426572864323816,2.008442211056278e-06,445.2053553401899,50.01939003533868,467.0819198187259,5.195889103572252
0.004627417085429444,2.008442211056278e-06,450.03061777402644,50.019795156354704,468.1565630611703,5.196766916110018
0.004828261306535071,2.008442211056278e-06,476.8552416712646,50.022123623315274,466.7022937622422,5.1955794522052425
0.005029105527640699,2.008442211056278e-06,488.7480829698423,50.02319734924824,467.46856928201817,5.196204721369964
0.005229949748746327,2.008442211056278e-06,495.3290728476456,50.02380243000913,467.7044402094208,5.19639737801292
0.005430793969851955,2.008442211056278e-06,515.1518822198827,50.02567205045337,468.009506117022,5.196646684621104
0.005631638190957583,2.008442211056278e-06,527.5656952672362,50.02687884061114,468.2719492355881,5.196861278340325
0.005832482412063211,2.008442211056278e-06,555.1377397488254,50.02965827684449,468.5341913968508,5.19707581802995
0.006033326633168839,2.008442211056278e-06,579.9915198669584,50.03228075520696,470.0052466122942,5.19828132793367
0.006234170854274466,2.008442211056278e-06,581.6285992130757,50.032457389456034,470.2451669124103,5.198478268210613
0.006435015075380094,2.008442211056278e-06,601.1378145628523,50.03459941062242,472.5331810941642,5.20036103113558
0.006635859296485722,2.008442211056278e-06,624.0398564464788,50.03720118384729,471.10716271173703,5.1991866041276085
0.0068367035175913495,2.008442211056278e-06,643.5029268818028,50.03948631983688,472.3504993963844,5.200210398097049
0.007037547738696978,2.008442211056278e-06,651.080594724396,50.04039440323024,472.839325238514,5.200613586765055
0.007238391959802606,2.008442211056278e-06,649.641339816831,50.04022113432162,472.9585472207923,5.200711980287191
0.007439236180908233,2.008442211056278e-06,689.8435242437113,50.04520089156162,475.08907665656693,5.202474131636291
0.007640080402013861,2.008442211056278e-06,692.3598956643257,50.04552223836251,476.8350295052273,5.20392360920043
0.00784092462311949,2.008442211056278e-06,716.701336532673,50.048689374539904,478.70105841811767,5.205478153463113
0.008041768844225118,2.008442211056278e-06,724.2882471586016,50.049698268473875,478.9967677419833,5.205725011834838
0.008242613065330745,2.008442211056278e-06,758.0847818004796,50.054317963817596,481.1257942084909,5.207506440308814
0.008443457286436373,2.008442211056278e-06,760.0391760888951,50.05459138122028,482.91231985517953,5.209006859761347
0.008644301507542002,2.008442211056278e-06,774.367097510294,50.05661676704397,482.8090136763994,5.208919959278439
0.008845145728647629,2.008442211056278e-06,786.1942433809467,50.05831639124676,486.43291451053307,5.211978510385251
0.009045989949753256,2.008442211056278e-06,787.2957822506146,50.05847596557726,488.7779074811951,5.213968794969328
0.009246834170858885,2.008442211056278e-06,807.8363557012283,50.061491440347474,491.3718394049914,5.216180531143392
0.009447678391964512,2.008442211056278e-06,835.155959121937,50.06561935722489,491.4911105004981,5.216282485186663
0.00964852261307014,2.008442211056278e-06,861.6070208228537,50.069743543642225,494.03179469086047,5.218459640229767
0.009849366834175768,2.008442211056278e-06,867.8752396088477,50.07073925173945,496.9366646822474,5.220961394054429
0.010050211055281396,2.008442211056278e-06,854.6775963362601,50.06865099921366,496.6366958281364,5.220702434623853
0.010251055276387025,2.008442211056278e-06,850.5850514546556,50.06800978125075,499.6499601885944,5.223310209204672
0.010451899497492652,2.008442211056278e-06,845.6403170815022,50.06723904811714,503.35000834602357,5.226531955199202
