t,tr,Vi,Vir,Vo,Vor
8.00000000000399e-06,2.008442211056278e-06,490.00000000000006,50.023311855573894,463.50000000000006,5.19297662713785
0.00020884422110563182,2.008442211056278e-06,506.84340599296195,50.02487982582903,465.396719522669,5.194516293427887
0.00040968844221125965,2.008442211056278e-06,536.7765401257766,50.027792156590195,464.4547267812881,5.193750906560073
0.0006105326633168874,2.008442211056278e-06,557.8587686017542,50.029939979478435,465.8649039239554,5.194897232039842
0.0008113768844225153,2.008442211056278e-06,595.3498338528144,50.033956784020134,465.1311492732018,5.1943003683812465
0.0010122211055281433,2.008442211056278e-06,621.2191202456596,50.03687564883876,468.7989444049533,5.19729252365825
0.001213065326633771,2.008442211056278e-06,628.8660609951363,50.03776147967557,467.0960279047576,5.195900615636211
0.0014139095477393986,2.008442211056278e-06,643.988284219133,50.03954417443375,467.48828723153497,5.1962208233454374
0.0016147537688450267,2.008442211056278e-06,680.6250955489234,50.04403338529876,470.5868669356959,5.19875891424199
0.0018155979899506544,2.008442211056278e-06,680.563822348256,50.044025676136876,471.22817466019245,5.1992861396462615
0.0020164422110562825,2.008442211056278e-06,707.9765071424464,50.04754193342,472.91573534385833,5.200676645165238
0.00221728643216191,2.008442211056278e-06,735.4359853842582,50.05119941524263,474.5095947966079,5.201994126372282
0.002418130653267538,2.008442211056278e-06,751.0499727327119,50.05333947544909,475.04325484269026,5.202436156272608
0.002618974874373166,2.008442211056278e-06,771.4616703777925,50.05620308084731,477.77810488075795,5.204708568314123
0.0028198190954787936,2.008442211056278e-06,792.3961380293742,50.05921766503428,480.30745093210675,5.2068208499289845
0.0030206633165844217,2.008442211056278e-06,806.7784629770675,50.06133428734447,481.3441466059984,5.207689551596019
0.0032215075376900494,2.008442211056278e-06,820.7405214782925,50.06342454617656,482.33402701429355,5.208520622258057
0.003422351758795677,2.008442211056278e-06,823.0387624815229,50.06377196634001,486.6219022511679,5.212138587827169
0.003623195979901305,2.008442211056278e-06,840.1342359215205,50.06638597620156,488.4666378060427,5.213704105927752
0.003824040201006933,2.008442211056278e-06,853.0169333533574,50.06839044535479,489.9504191419077,5.214967224166821
0.0040248844221125605,2.008442211056278e-06,859.6822250600802,50.06943920270856,490.9385377818626,5.215810330680635
0.004225728643218188,2.008442211056278e-06,862.6816762531453,50.06991375271347,492.560877744479,5.217197940250811
0.004426572864323816,2.008442211056278e-06,871.4206716873359,50.07130556269841,497.7081133956318,5.221628029592211
0.004627417085429444,2.008442211056278e-06,887.3248708835512,50.07387365627147,499.1911019300592,5.222912172873892
0.004828261306535071,2.008442211056278e-06,862.9366564660195,50.06995416808534,501.28053725831325,5.224727341401506
0.005029105527640699,2.008442211056278e-06,874.4406372913558,50.0717897178768,503.915003327386,5.227025813543063
0.005229949748746327,2.008442211056278e-06,862.4729438344042,50.06988067647465,504.5520760030164,5.227583277774042
0.005430793969851955,2.008442211056278e-06,884.69756375298,50.07344629222756,507.4652088373054,5.230140527620543
0.005631638190957583,2.008442211056278e-06,879.9971163984104,50.072684792585605,510.017313920038,5.232391823161387
0.005832482412063211,2.008442211056278e-06,859.9817620732307,50.06948652065963,513.5205634091953,5.235498811189086
0.006033326633168839,2.008442211056278e-06,857.581616061814,50.069107820756685,514.2697504234311,5.236165754427154
0.006234170854274466,2.008442211056278e-06,851.4734083771839,50.06814871345081,517.5663889419384,5.239110943916477
0.006435015075380094,2.008442211056278e-06,844.1687996513501,50.06701052979121,519.4201068099352,5.240774510882558
0.006635859296485722,2.008442211056278e-06,830.8960964291971,50.06496689674857,520.249356268016,5.241520436660231
0.0068367035175913495,2.008442211056278e-06,819.8910045088857,50.0632963662703,522.8847719261865,5.243898174639682
0.007037547738696978,2.008442211056278e-06,809.7661565193163,50.061778634800085,523.2856956690063,5.244260848176254
0.007238391959802606,2.008442211056278e-06,785.5285150448209,50.058220056087514,526.5488712908425,5.2472220215512015
0.007439236180908233,2.008442211056278e-06,780.8714858248932,50.05754837728793,525.0481947770093,5.245858169219915
0.007640080402013861,2.008442211056278e-06,763.9758343140969,50.055144195318015,528.7129080943678,5.249194927039119
0.00784092462311949,2.008442211056278e-06,744.8558810512662,50.05248527558996,529.9620844772443,5.25033709098126
0.008041768844225118,2.008442211056278e-06,714.6840039857009,50.04842285186758,530.990501661915,5.251279228132533
0.008242613065330745,2.008442211056278e-06,697.0263870818699,50.04612116920728,531.2124719877588,5.251482791701904
0.008443457286436373,2.008442211056278e-06,681.0500362598785,50.04408686827453,532.964887165847,5.2530925758491325
0.008644301507542002,2.008442211056278e-06,659.9405164156603,50.041469223269985,533.0479756077973,5.253169020023999
0.008845145728647629,2.008442211056278e-06,621.0888436760446,50.03686064842784,532.9509933430066,5.25307979410825
0.009045989949753256,2.008442211056278e-06,627.8219548468271,50.037639910086156,535.656644691874,5.255574530671297
0.009246834170858885,2.008442211056278e-06,598.6343933360965,50.034320722824695,537.922724056409,5.257672693277746
0.009447678391964512,2.008442211056278e-06,555.0398461201178,50.029648166906014,535.9984048044978,5.255890456880035
0.00964852261307014,2.008442211056278e-06,547.0783250954956,50.02883170763921,536.9242941044322,5.256747266853468
0.009849366834175768,2.008442211056278e-06,515.036761960095,50.02566098881776,536.5469939340015,5.256397956192032
0.010050211055281396,2.008442211056278e-06,494.23691011311786,50.02370147373265,535.1266848629272,5.255084988939913
0.010251055276387025,2.008442211056278e-06,469.3159602635139,50.021456119283776,536.5255653999525,5.256378123923207
0.010451899497492652,2.008442211056278e-06,463.0675846498469,50.02091065150185,536.6618539078005,5.256504272084174
