t,tr,Vi,Vir,Vo,Vor
8.000000000017542e-07,2.008964824120853e-06,150.0000000000001,50.00257042392921,441.5000000000003,5.1755417349297845
0.00020169648241208704,2.008964824120853e-06,845.6935365143117,50.0672473200675,440.580272116318,5.174829906885363
0.00040259296482417234,2.008964824120853e-06,848.8645648958723,50.06774111268669,443.561024293625,5.177141859578587
0.0006034894472362576,2.008964824120853e-06,860.566857644107,50.0695789947708,448.3347053134776,5.180874460038505
0.0008043859296483429,2.008964824120853e-06,867.3216627563899,50.07065103240461,451.10139811733035,5.183054653687837
0.0010052824120604282,2.008964824120853e-06,859.419700888268,50.06939774491179,452.0236827440818,5.183784176932067
0.0012061788944725134,2.008964824120853e-06,872.329816287809,50.071451143067875,455.4602136530267,5.186514551350528
0.0014070753768845989,2.008964824120853e-06,868.3078679150632,50.0708082346608,458.69749693209315,5.189104042414742
0.001607971859296684,2.008964824120853e-06,860.8898292647136,50.069630066586186,459.8799945975222,5.190054127317959
0.0018088683417087693,2.008964824120853e-06,871.7617153837778,50.07136015630433,461.7417753901215,5.191554546770349
0.0020097648241208547,2.008964824120853e-06,861.8051810701696,50.06977491364427,464.3633957528471,5.193676774148565
0.00221066130653294,2.008964824120853e-06,871.673888295814,50.07134609512338,466.35583883489505,5.195297059469718
0.002411557788945025,2.008964824120853e-06,860.0181586841613,50.06949227133892,468.51510356784115,5.197060198602432
0.0026124542713571106,2.008964824120853e-06,881.5787588422529,50.07294058578845,473.5395941639438,5.201191841871282
0.002813350753769196,2.008964824120853e-06,862.2768286922065,50.0698496067155,475.05530473492723,5.202446142436465
0.003014247236181281,2.008964824120853e-06,881.1860439321201,50.072877031614745,477.24359646805596,5.204263501425882
0.0032151437185933664,2.008964824120853e-06,855.3542250019481,50.06875730230389,478.66246972447124,5.205445949880254
0.003416040201005452,2.008964824120853e-06,867.8948609171848,50.07074237964614,481.30243248592336,5.207654564080723
0.003616936683417537,2.008964824120853e-06,880.3928652805953,50.07274875353917,483.83287176109417,5.209781972111317
0.0038178331658296222,2.008964824120853e-06,869.2383000024278,50.070956706441315,487.0442421166882,5.212496525604941
0.004018729648241707,2.008964824120853e-06,851.4406724050679,50.0681435912856,489.06378292211167,5.214212025442116
0.004219626130653792,2.008964824120853e-06,876.6424916060619,50.0721437453494,491.64916485370554,5.216417626262451
0.004420522613065879,2.008964824120853e-06,855.7061485361103,50.06881262439306,493.42233582155825,5.217936452427106
0.004621419095477964,2.008964824120853e-06,881.1232791982477,50.072866876780594,495.6217344034836,5.219827286165233
0.004822315577890049,2.008964824120853e-06,878.0914294792971,50.07237718838209,497.39832035634,5.2213602136709
0.005023212060302134,2.008964824120853e-06,882.46059676257,50.07308339684745,499.92741143423416,5.223551045405153
0.005224108542714219,2.008964824120853e-06,894.0415679437498,50.07497183367295,502.45570231830754,5.225751276677505
0.005425005025126304,2.008964824120853e-06,871.867559519709,50.071377103864855,504.2463641322566,5.227315687796455
0.005625901507538391,2.008964824120853e-06,867.7255580551343,50.07071539271008,508.4504920434932,5.231008465024748
0.005826797989950476,2.008964824120853e-06,886.6576044717325,50.073764999936216,510.19941804849714,5.232552854362076
0.006027694472362561,2.008964824120853e-06,880.0392478587021,50.072691600539244,511.0201247435161,5.233279235815479
0.006228590954774646,2.008964824120853e-06,888.694875779319,50.074096995229425,513.3665551784976,5.235361818609617
0.006429487437186731,2.008964824120853e-06,879.9876902297825,50.07268326947001,515.843041433767,5.237569196635399
0.006630383919598816,2.008964824120853e-06,877.6358744858934,50.07230375190196,516.0441958442949,5.237748914436626
0.006831280402010902,2.008964824120853e-06,889.1432510607392,50.07417016266994,521.1327254902847,5.242316226099652
0.007032176884422987,2.008964824120853e-06,877.3313062142787,50.07225467556357,522.7524768472271,5.243778556230439
0.007233073366835072,2.008964824120853e-06,876.4370834449277,50.07211068183241,524.6037020185271,5.245454876756565
0.007433969849247157,2.008964824120853e-06,885.456269396356,50.073569578064365,526.3490540220603,5.247040220154487
0.007634866331659242,2.008964824120853e-06,873.4615690894598,50.071632576447065,530.0935897996396,5.250457471876674
0.007835762814071329,2.008964824120853e-06,876.8203663607255,50.07217238306203,531.9433784532815,5.252153629147881
0.008036659296483414,2.008964824120853e-06,882.0851080505071,50.07302257051749,532.9120736876628,5.253043991234442
0.008237555778895499,2.008964824120853e-06,877.7039157896133,50.072314717949,536.0857207217948,5.255971201552405
0.008438452261307584,2.008964824120853e-06,878.4045902323293,50.07242769216538,536.9868285126104,5.256805183532788
0.008639348743719669,2.008964824120853e-06,886.1179071163193,50.07367717505919,540.3551512159447,5.259933723527133
0.008840245226131756,2.008964824120853e-06,886.0575822461002,50.07366736164459,541.860383157536,5.261337474550366
0.00904114170854384,2.008964824120853e-06,900.215012741791,50.07598831932176,543.8684532120984,5.263215611983339
0.009242038190955926,2.008964824120853e-06,896.417807290722,50.0753622838332,546.2437431015816,5.265445241515854
0.00944293467336801,2.008964824120853e-06,883.215043960743,50.0732056879719,546.9326375431351,5.266093517968715
0.009643831155780096,2.008964824120853e-06,894.6464306213809,50.07507112527834,551.0245683898701,5.269959244970235
0.00984472763819218,2.008964824120853e-06,885.0220916157297,50.073499013741426,551.5982797341721,5.270503300064629
0.010045624120604267,2.008964824120853e-06,259.25259829725996,50.00696772027007,550.3073820282062,5.269279843008784
0.010246520603016352,2.008964824120853e-06,140.92866962308534,50.002301893155945,551.5163210069029,5.270425546969181
0.010447417085428437,2.008964824120853e-06,135.01934047180436,50.002134930572254,549.1769610697605,5.268210583521257
