,t,V1,V2,V1err,V2err,terr
0,-0.5000000000000000104,520.00000000000001776,460.00000000000001998,2.9472000000000001746,2.737200000000000117,5e-05
1,-0.49960000000000000069,520.00000000000001776,440.00000000000000222,2.9472000000000001746,2.6772000000000000625,5e-05
2,-0.49919999999999999096,520.00000000000001776,460.00000000000001998,2.9472000000000001746,2.737200000000000117,5e-05
3,-0.49879999999999998124,500.0,460.00000000000001998,2.88720000000000012,2.737200000000000117,5e-05
4,-0.49839999999999997152,500.0,440.00000000000000222,2.88720000000000012,2.6772000000000000625,5e-05
5,-0.4979999999999999618,540.0000000000000355,440.00000000000000222,3.0072000000000002292,2.6772000000000000625,5e-05
6,-0.49759999999999995207,540.0000000000000355,460.00000000000001998,3.0072000000000002292,2.737200000000000117,5e-05
7,-0.49720000000000005077,520.00000000000001776,440.00000000000000222,2.9472000000000001746,2.6772000000000000625,5e-05
8,-0.49680000000000004105,520.00000000000001776,440.00000000000000222,2.9472000000000001746,2.6772000000000000625,5e-05
9,-0.49640000000000003132,500.0,440.00000000000000222,2.88720000000000012,2.6772000000000000625,5e-05
10,-0.4960000000000000216,520.00000000000001776,460.00000000000001998,2.9472000000000001746,2.737200000000000117,5e-05
11,-0.49560000000000001188,520.00000000000001776,440.00000000000000222,2.9472000000000001746,2.6772000000000000625,5e-05
12,-0.49520000000000000216,520.00000000000001776,440.00000000000000222,2.9472000000000001746,2.6772000000000000625,5e-05
13,-0.49479999999999999243,520.00000000000001776,460.00000000000001998,2.9472000000000001746,2.737200000000000117,5e-05
14,-0.4943999999999999827,540.0000000000000355,460.00000000000001998,3.0072000000000002292,2.737200000000000117,5e-05
15,-0.493999999999999973,560.0000000000000533,460.00000000000001998,3.0672000000000002838,2.737200000000000117,5e-05
16,-0.49359999999999996326,500.0,419.99999999999998446,2.88720000000000012,2.617200000000000008,5e-05
17,-0.49319999999999995354,520.00000000000001776,460.00000000000001998,2.9472000000000001746,2.737200000000000117,5e-05
