,t,V1,V2,V1err,V2err,terr
0,-0.050000000000000002396,880.00000000000000444,1080.000000000000071,4.9272000000000001426,6.127200000000000341,4.999999999999995e-06
1,-0.04996000000000000278,880.00000000000000444,1040.0000000000000355,4.9272000000000001426,6.007200000000000232,4.999999999999995e-06
2,-0.049920000000000003162,839.9999999999999689,1040.0000000000000355,4.8072000000000000334,6.007200000000000232,4.999999999999995e-06
3,-0.04987999999999999677,839.9999999999999689,1040.0000000000000355,4.8072000000000000334,6.007200000000000232,4.999999999999995e-06
4,-0.049839999999999997152,880.00000000000000444,1040.0000000000000355,4.9272000000000001426,6.007200000000000232,4.999999999999995e-06
5,-0.049799999999999997535,880.00000000000000444,1000.0,4.9272000000000001426,5.8872000000000001226,4.999999999999995e-06
6,-0.049759999999999997918,839.9999999999999689,1000.0,4.8072000000000000334,5.8872000000000001226,4.999999999999995e-06
7,-0.0497199999999999983,839.9999999999999689,1040.0000000000000355,4.8072000000000000334,6.007200000000000232,4.999999999999995e-06
8,-0.049679999999999998684,880.00000000000000444,1040.0000000000000355,4.9272000000000001426,6.007200000000000232,4.999999999999995e-06
9,-0.049639999999999999067,880.00000000000000444,1000.0,4.9272000000000001426,5.8872000000000001226,4.999999999999995e-06
10,-0.04959999999999999945,880.00000000000000444,959.9999999999999645,4.9272000000000001426,5.7672000000000000135,4.999999999999995e-06
11,-0.049559999999999999833,880.00000000000000444,1040.0000000000000355,4.9272000000000001426,6.007200000000000232,4.999999999999995e-06
12,-0.049520000000000000216,839.9999999999999689,1000.0,4.8072000000000000334,5.8872000000000001226,4.999999999999995e-06
13,-0.0494800000000000006,839.9999999999999689,1000.0,4.8072000000000000334,5.8872000000000001226,4.999999999999995e-06
14,-0.04944000000000000098,800.0000000000000444,1040.0000000000000355,4.6872000000000002577,6.007200000000000232,4.999999999999995e-06
15,-0.049400000000000001364,839.9999999999999689,1040.0000000000000355,4.8072000000000000334,6.007200000000000232,4.999999999999995e-06
16,-0.049360000000000001747,800.0000000000000444,1040.0000000000000355,4.6872000000000002577,6.007200000000000232,4.999999999999995e-06
17,-0.04932000000000000213,880.00000000000000444,1040.0000000000000355,4.9272000000000001426,6.007200000000000232,4.999999999999995e-06
18,-0.049280000000000002513,839.9999999999999689,1040.0000000000000355,4.8072000000000000334,6.007200000000000232,4.999999999999995e-06
19,-0.049240000000000002896,839.9999999999999689,1080.000000000000071,4.8072000000000000334,6.127200000000000341,4.999999999999995e-06
20,-0.04920000000000000328,839.9999999999999689,1040.0000000000000355,4.8072000000000000334,6.007200000000000232,4.999999999999995e-06
