t,tr,Vi,Vir,Vo,Vor
1.0080020214353615e-05,0.00020089999597890885,5.000000000000002,50.000051839973125,2.499999999999961,25.000031204980527
0.020100079618105237,0.00020089999597890885,846.0862803684529,50.06730838034271,491.47296779896203,25.0453448351687
0.04019007921599612,0.00020089999597890885,900.0510027634846,50.075961226032646,307.0187751933575,25.01815973167747
0.060280078813887,0.00020089999597890885,934.3201673082427,50.08172694778575,191.5312442195946,25.007358036316052
0.08037007841177789,0.00020089999597890885,969.2502163186849,50.08782033998371,123.84453835709974,25.003256575464174
0.10046007800966877,0.00020089999597890885,972.667140050604,50.08842813914113,77.42811344707454,25.001396885225226
0.12055007760755965,0.00020089999597890885,988.9294885312561,50.09134951949945,55.902231451147316,25.00079764255072
0.14064007720545055,0.00020089999597890885,994.6133815322885,50.0923817439837,34.958339901591366,25.000374692612493
0.16073007680334142,0.00020089999597890885,984.2293312055085,50.090500315118824,14.595901995920485,25.00011487526365
0.1808200764012323,0.00020089999597890885,999.867249559134,50.093341017045546,12.803946971678467,25.00009915635018
0.2009100759991232,0.00020089999597890885,999.5064695373592,50.0932749863333,-0.15378938785372723,25.000019893698045
0.22100007559701407,0.00020089999597890885,1010.2569900873209,50.09525256513628,-0.21537293746364602,25.00001966130958
0.24109007519490494,0.00020089999597890885,1009.5316920681579,50.09511849446308,1.2877412141465425,25.000025723402967
0.2611800747927958,0.00020089999597890885,995.2926720686522,50.09250549355172,4.910892309180036,25.0000436788237
0.28127007439068674,0.00020089999597890885,1004.148451971034,50.094126350231285,-1.827589164293047,25.00001406326844
0.3013600739885776,0.00020089999597890885,1007.9997611494722,50.09483562788294,-9.105260221154799,25.00000043883821
0.3214500735864685,0.00020089999597890885,1000.0438133927738,50.09337334061789,0.17417252575609973,25.00002115427404
0.34154007318435936,0.00020089999597890885,1003.9782540483532,50.094095066926826,-2.3392574459588724,25.00001248223086
0.36163007278225023,0.00020089999597890885,993.6459029020979,50.09220563642591,-1.1195288206940877,25.000016406606004
0.38172007238014116,0.00020089999597890885,995.8707944177615,50.092610877895545,1.349540671703129,25.000025990049473
0.40181007197803204,0.00020089999597890885,1004.7917115438488,50.09424463167034,-4.609228469716391,25.00000660465948
0.4219000715759229,0.00020089999597890885,996.6098817175341,50.09274569123338,2.045150540378056,25.000029086236488
0.4419900711738138,0.00020089999597890885,1009.9257363713136,50.09519132151014,5.667773439656763,25.000048026461915
0.46208007077170465,0.00020089999597890885,1004.3874228679869,50.09417028313334,-0.12283032434166441,25.000020011039258
0.4821700703695955,0.00020089999597890885,1012.7875196198108,50.09572106847838,4.300767267034801,25.00004032430162
0.5022600699674865,0.00020089999597890885,998.5772072004925,50.09310501809132,-0.5885943037472577,25.000018282150975
0.5223500695653773,0.00020089999597890885,996.5284365857921,50.09273083042718,1.7313411907069274,25.00002766789248
0.5424400691632683,0.00020089999597890885,1000.0883058002071,50.09338148673105,0.03401442314878883,25.000020610815145
0.5625300687611592,0.00020089999597890885,1009.2040976293622,50.09505796979814,7.106141975756864,25.000056857026212
0.58262006835905,0.00020089999597890885,1000.953872193829,50.09354003374715,-0.06090905091891634,25.00002024676883
0.6027100679569409,0.00020089999597890885,1018.6159298988265,50.096804502501136,0.36817583377560825,25.000021918185215
0.6228000675548317,0.00020089999597890885,1001.6805662256631,50.09367324687257,-9.56038483415544,25.00000022029471
0.6428900671527227,0.00020089999597890885,999.3997827187465,50.09325546475268,-7.722653140476218,25.000001560098767
0.6629800667506136,0.00020089999597890885,996.1916050987045,50.092669383409444,3.4563198912828303,25.000035902549097
0.6830700663485044,0.00020089999597890885,984.3052365190644,50.09051399794814,0.6132966180875563,25.000022902752416
0.7031600659463954,0.00020089999597890885,1000.5332663413609,50.09346297403076,-0.5928082170886787,25.000018266865656
0.7232500655442862,0.00020089999597890885,1001.8576850919899,50.093705729551516,1.0898218176861172,25.000024878691487
0.7433400651421771,0.00020089999597890885,989.4013268704402,50.09143498767336,-4.10487078641243,25.00000775028853
0.763430064740068,0.00020089999597890885,999.6451278701691,50.09330036111419,7.085853556302202,25.000056727291007
0.7835200643379588,0.00020089999597890885,999.6641614874579,50.09330384457678,-1.8185437598188319,25.000014092066245
0.8036100639358498,0.00020089999597890885,1009.2036872470145,50.09505789399005,1.8900315378293158,25.000028380704453
0.8237000635337406,0.00020089999597890885,995.8653336774748,50.09260988219223,-0.7225819871915006,25.000017799261286
0.8437900631316315,0.00020089999597890885,1009.7822522322488,50.09516479963483,-0.8386811007255462,25.000017386068006
0.8638800627295224,0.00020089999597890885,998.7309713990345,50.09313313191044,-3.628345281845677,25.000008916832634
0.8839700623274133,0.00020089999597890885,1007.5100900732276,50.09474530013302,-2.0637200876599815,25.000013321920623
0.9040600619253042,0.00020089999597890885,990.0346218206274,50.09154976452909,-5.053215225972487,25.00000567195003
0.924150061523195,0.00020089999597890885,991.4163380094021,50.091800432656115,2.9507068027194014,25.000033377892557
0.9442400611210859,0.00020089999597890885,985.1860259798925,50.090672846079435,-3.9695068453707507,25.000008073349637
0.9643300607189768,0.00020089999597890885,999.6306818878878,50.09329771730696,-11.475586535942826,25.00000011778324
0.9844200603168677,0.00020089999597890885,997.3252831450056,50.09287627727557,4.27543105764448,25.00004018789889
1.0045100599147585,0.00020089999597890885,335.66351929606253,50.01131947776698,-624.076277479127,25.067637346900764
1.0246000595126494,0.00020089999597890885,138.62362196526612,50.00223601856034,-450.76911152373424,25.034839952708356
1.0446900591105401,0.00020089999597890885,79.92399332203338,50.000880728324105,-299.3942052861823,25.015000945912746
