"Tempo (s)","V1 (V)","V2 (V)"
"4,864E-05",1,"1,08"
"4,86799999999999E-05","0,92","1,08"
"4,872E-05","0,96","1,08"
"4,87599999999999E-05","0,96","1,08"
"4,88E-05","0,96","1,08"
"4,88399999999999E-05","0,96","1,08"
"4,888E-05","0,92","1,08"
"4,892E-05","0,96","1,08"
"4,896E-05","0,88","1,08"
"4,9E-05","0,92","1,08"
"4,904E-05","0,96","1,12"
"4,908E-05","0,92","1,04"
"4,912E-05","0,96","1,04"
"4,916E-05","0,88","1,08"
"4,91999999999999E-05","0,92","1,08"
"4,924E-05","0,88","1,04"
"4,92799999999999E-05","0,92","1,08"
"4,932E-05","0,96","1,04"
"4,93599999999999E-05","0,92","1,08"
"4,94E-05","0,92","1,08"
"4,94399999999999E-05","0,88","1,08"
"4,948E-05","0,88","1,08"
"4,95199999999999E-05","0,92","1,04"
"4,956E-05","0,92","1,08"
"4,96E-05","0,92","1,04"
"4,964E-05","0,92","1,04"
"4,968E-05","0,88","1,04"
"4,972E-05","0,84","1,04"
"4,976E-05","0,88","1,08"
"4,98E-05","0,88","1,08"
"4,984E-05","0,88","1,04"
"4,988E-05","0,88","1,08"
"4,992E-05","0,84","1,08"
"4,99599999999999E-05","0,92","1,08"
